seqnum,sex,province,age,DEP_TOTAL
5477,หญิง,บุรีรัมย์,56,26880.69
5478,หญิง,บุรีรัมย์,59,20899.29
5479,ชาย,บุรีรัมย์,42,4508.29
5480,ชาย,บุรีรัมย์,51,3714.48
5481,ชาย,บุรีรัมย์,45,3.49
5482,หญิง,บุรีรัมย์,32,801.06
5483,หญิง,บุรีรัมย์,76,1866.2
5484,ชาย,สกลนคร,44,12082.05
5485,หญิง,บุรีรัมย์,36,1882.67
5486,ชาย,กาฬสินธุ์,67,8125.64
5487,หญิง,บุรีรัมย์,46,144290.31
5488,หญิง,บุรีรัมย์,64,2040.13
5489,ชาย,บุรีรัมย์,42,22986.1
5490,ชาย,บุรีรัมย์,33,0
5491,หญิง,บุรีรัมย์,48,1837.59
5492,ชาย,บุรีรัมย์,75,10050.01
5493,ชาย,กาฬสินธุ์,74,0
5494,หญิง,บุรีรัมย์,68,55332.9
5495,หญิง,บุรีรัมย์,52,5055.38
5496,หญิง,บุรีรัมย์,64,104292.79
5497,หญิง,บุรีรัมย์,59,3070.08
5498,ชาย,บุรีรัมย์,45,974.26
5499,หญิง,บุรีรัมย์,73,25811.34
5500,หญิง,บุรีรัมย์,45,13575.7
5501,หญิง,บุรีรัมย์,58,0
5502,ชาย,บุรีรัมย์,95,519.89
5503,ชาย,บุรีรัมย์,86,624.89
5504,หญิง,บุรีรัมย์,79,708.4
5505,หญิง,บุรีรัมย์,46,8822.19
5506,ชาย,บุรีรัมย์,90,1097.87
5507,ชาย,บุรีรัมย์,44,230.56
5508,ชาย,บุรีรัมย์,46,2064.75
5509,หญิง,บุรีรัมย์,87,624.06
5510,หญิง,บุรีรัมย์,168,725.12
5511,ชาย,บุรีรัมย์,91,620.42
5512,ชาย,บุรีรัมย์,88,1.63
5513,หญิง,พระนครศรีอยุธยา,35,549.83
5514,หญิง,บุรีรัมย์,78,6068.34
5515,ชาย,บุรีรัมย์,82,10887.08
5516,หญิง,บุรีรัมย์,80,200.52
5517,หญิง,บุรีรัมย์,79,9645.96
5518,หญิง,บุรีรัมย์,80,3661.01
5519,หญิง,บุรีรัมย์,86,508.29
5520,หญิง,บุรีรัมย์,79,623.01
5521,หญิง,บุรีรัมย์,86,970.46
5522,หญิง,บุรีรัมย์,78,1411.18
5523,ชาย,กาฬสินธุ์,78,4037.64
5524,หญิง,บุรีรัมย์,78,5227.53
5525,ชาย,บุรีรัมย์,78,2512.22
5526,ชาย,บุรีรัมย์,79,727.12
5527,ชาย,บุรีรัมย์,94,114883.34
5528,หญิง,บุรีรัมย์,67,7098.76
5529,ชาย,กาฬสินธุ์,62,0
5530,หญิง,บุรีรัมย์,59,7111.7
5531,หญิง,บุรีรัมย์,99,1009.31
5532,หญิง,บุรีรัมย์,82,508.26
5533,หญิง,บุรีรัมย์,85,35.99
5534,หญิง,บุรีรัมย์,85,1130.47
5535,ชาย,กาฬสินธุ์,73,341.8
5536,หญิง,บุรีรัมย์,77,5134.2
5537,ชาย,ขอนแก่น,78,101245.57
5538,ชาย,บุรีรัมย์,42,5790.19
5539,ชาย,บุรีรัมย์,82,508.29
5540,หญิง,บุรีรัมย์,82,212.18
5541,ชาย,บุรีรัมย์,85,23671.84
5542,หญิง,บุรีรัมย์,82,52.37
5543,ชาย,บุรีรัมย์,81,2692.46
5544,ชาย,บุรีรัมย์,67,12.82
5545,หญิง,บุรีรัมย์,85,9731.77
5546,หญิง,บุรีรัมย์,83,508.27
5547,ชาย,กาฬสินธุ์,92,6377.22
5548,หญิง,บุรีรัมย์,82,2427.04
5549,ชาย,บุรีรัมย์,86,2688.15
5550,ชาย,บุรีรัมย์,56,2433.41
5551,ชาย,กาฬสินธุ์,82,1005.36
5552,ชาย,บุรีรัมย์,88,29336.57
5553,หญิง,บุรีรัมย์,48,158971.93
5554,หญิง,บุรีรัมย์,91,463.1
5555,หญิง,บุรีรัมย์,80,257722.29
5556,ชาย,บุรีรัมย์,62,6346.62
5557,ชาย,บุรีรัมย์,58,9032.09
5558,หญิง,บุรีรัมย์,50,1035175.67
5559,หญิง,บุรีรัมย์,87,517.52
5560,หญิง,บุรีรัมย์,55,22887.27
5561,ชาย,กาฬสินธุ์,84,286.68
5562,หญิง,บุรีรัมย์,50,356749.4
5563,หญิง,บุรีรัมย์,83,105703.99
5564,หญิง,บุรีรัมย์,31,150.87
5565,หญิง,บุรีรัมย์,46,55238.31
5566,หญิง,บุรีรัมย์,86,626.45
5567,หญิง,บุรีรัมย์,46,0.64
5568,หญิง,บุรีรัมย์,81,822.08
5569,ชาย,ร้อยเอ็ด,46,100.01
5570,ชาย,กาฬสินธุ์,66,75.87
5571,หญิง,บุรีรัมย์,70,1560.8
5572,ชาย,บุรีรัมย์,89,1362.5
5573,ชาย,บุรีรัมย์,60,1009.93
5574,หญิง,บุรีรัมย์,85,283661.97
5575,หญิง,พระนครศรีอยุธยา,66,150.42
5576,ชาย,กาฬสินธุ์,70,20891.63
5577,หญิง,บุรีรัมย์,52,1029.82
5578,หญิง,บุรีรัมย์,88,0
5579,หญิง,บุรีรัมย์,84,1955.21
5580,หญิง,บุรีรัมย์,47,0
5581,ชาย,บุรีรัมย์,53,933.78
5582,หญิง,บุรีรัมย์,87,621.56
5583,หญิง,บุรีรัมย์,81,4.81
5584,หญิง,บุรีรัมย์,81,629.04
5585,หญิง,บุรีรัมย์,86,706.47
5586,หญิง,บุรีรัมย์,79,11001.96
5587,หญิง,บุรีรัมย์,85,0
5588,หญิง,บุรีรัมย์,59,4085.34
5589,หญิง,บุรีรัมย์,59,248479.03
5590,หญิง,บุรีรัมย์,38,6.01
5591,หญิง,บุรีรัมย์,87,102.22
5592,ชาย,บุรีรัมย์,81,555.71
5593,หญิง,บุรีรัมย์,80,1144.37
5594,หญิง,บุรีรัมย์,168,622.76
5595,ชาย,บุรีรัมย์,54,12043.9
5596,หญิง,บุรีรัมย์,32,1477.6
5597,หญิง,บุรีรัมย์,38,76.8
5598,ชาย,กาฬสินธุ์,79,2595.67
5599,ชาย,บุรีรัมย์,40,0.13
5600,ชาย,บุรีรัมย์,63,0
5601,ชาย,บุรีรัมย์,77,1255.14
5602,หญิง,บุรีรัมย์,77,53.97
5603,ชาย,บุรีรัมย์,46,899.23
5604,หญิง,บุรีรัมย์,61,25.71
5605,หญิง,บุรีรัมย์,48,9363.68
5606,หญิง,บุรีรัมย์,55,36291.09
5607,ชาย,ฉะเชิงเทรา,47,74037.43
5608,ชาย,บุรีรัมย์,40,0
5609,หญิง,บุรีรัมย์,56,8828.24
5610,ชาย,บุรีรัมย์,64,1059.32
5611,หญิง,บุรีรัมย์,40,928.79
5612,หญิง,บุรีรัมย์,46,2337.14
5613,ชาย,บุรีรัมย์,47,301086.14
5614,หญิง,บุรีรัมย์,67,88.67
5615,หญิง,บุรีรัมย์,68,0
5616,ชาย,กาฬสินธุ์,88,1535.36
5617,ชาย,บุรีรัมย์,54,15958.47
5618,ชาย,บุรีรัมย์,69,8054.06
5619,หญิง,บุรีรัมย์,50,94022.21
5620,หญิง,บุรีรัมย์,44,12281.5
5621,หญิง,บุรีรัมย์,32,1409
5622,หญิง,บุรีรัมย์,45,3018.69
5623,ชาย,บุรีรัมย์,74,3811.13
5624,ชาย,กาฬสินธุ์,75,26.33
5625,หญิง,บุรีรัมย์,45,7089.58
5626,ชาย,บุรีรัมย์,28,682.53
5627,หญิง,บุรีรัมย์,39,6278.82
5628,ชาย,บุรีรัมย์,58,40.77
5629,หญิง,บุรีรัมย์,57,3.47
5630,หญิง,บุรีรัมย์,52,116751.01
5631,หญิง,บุรีรัมย์,54,5395.76
5632,หญิง,บุรีรัมย์,45,16615.2
5633,ชาย,กาฬสินธุ์,71,16228.17
5634,หญิง,บุรีรัมย์,55,747.45
5635,หญิง,บุรีรัมย์,42,538.81
5636,หญิง,บุรีรัมย์,55,8727.76
5637,หญิง,บุรีรัมย์,62,0.39
5638,หญิง,บุรีรัมย์,30,53.41
5639,หญิง,บุรีรัมย์,23,1950.44
5640,ชาย,บุรีรัมย์,36,28.85
5641,หญิง,บุรีรัมย์,28,175.46
5642,ชาย,บุรีรัมย์,65,278.37
5643,ชาย,บุรีรัมย์,50,30.79
5644,หญิง,บุรีรัมย์,46,23445.69
5645,หญิง,พระนครศรีอยุธยา,59,684.12
5646,ชาย,กาฬสินธุ์,69,1679.95
5647,หญิง,บุรีรัมย์,44,17185.16
5648,หญิง,บุรีรัมย์,42,11767.78
5649,ชาย,บุรีรัมย์,41,1204.59
5650,ชาย,บุรีรัมย์,38,834.94
5651,หญิง,บุรีรัมย์,49,43262.26
5652,หญิง,บุรีรัมย์,56,0.01
5653,หญิง,บุรีรัมย์,86,813.92
5654,หญิง,บุรีรัมย์,26,125.86
5655,หญิง,บุรีรัมย์,42,15968.68
5656,ชาย,บุรีรัมย์,67,12880.6
5657,หญิง,บุรีรัมย์,48,187.63
5658,ชาย,บุรีรัมย์,59,5667.49
5659,หญิง,บุรีรัมย์,30,324.61
5660,หญิง,บุรีรัมย์,48,401
5661,ชาย,บุรีรัมย์,68,40.7
5662,ชาย,กาฬสินธุ์,69,6749.78
5663,หญิง,บุรีรัมย์,55,29553.9
5664,ชาย,บุรีรัมย์,45,4519.9
5665,หญิง,บุรีรัมย์,43,262.77
5666,หญิง,บุรีรัมย์,40,6340.26
5667,หญิง,บุรีรัมย์,71,1129.55
5668,ชาย,บุรีรัมย์,87,6420.72
5669,หญิง,บุรีรัมย์,84,1290.84
5670,ชาย,กาฬสินธุ์,86,1036.18
5671,ชาย,บุรีรัมย์,47,1784.48
5672,หญิง,บุรีรัมย์,85,638
5673,ชาย,บุรีรัมย์,65,51267.81
5674,หญิง,บุรีรัมย์,40,30.73
5675,ชาย,บุรีรัมย์,67,0
5676,หญิง,บุรีรัมย์,52,294226.02
5677,หญิง,บุรีรัมย์,63,2408.27
5678,หญิง,บุรีรัมย์,41,6
5679,หญิง,บุรีรัมย์,49,77.01
5680,ชาย,บุรีรัมย์,33,607.73
5681,ชาย,บุรีรัมย์,85,8412.45
5682,หญิง,บุรีรัมย์,78,6411.62
5683,หญิง,บุรีรัมย์,49,105129.81
5684,ชาย,บุรีรัมย์,35,552.62
5685,หญิง,บุรีรัมย์,39,4633.64
5686,หญิง,บุรีรัมย์,68,13254.41
5687,หญิง,กรุงเทพมหานคร,41,7443.41
5688,หญิง,บุรีรัมย์,37,8.98
5689,ชาย,บุรีรัมย์,83,41864.91
5690,หญิง,บุรีรัมย์,50,10571.26
5691,ชาย,บุรีรัมย์,43,27858.83
5692,ชาย,กาฬสินธุ์,74,732.62
5693,หญิง,บุรีรัมย์,68,44.46
5694,หญิง,บุรีรัมย์,42,3658.99
5695,หญิง,บุรีรัมย์,64,108.74
5696,หญิง,บุรีรัมย์,57,189132.42
5697,หญิง,บุรีรัมย์,71,0.89
5698,หญิง,บุรีรัมย์,41,13187.59
5699,หญิง,บุรีรัมย์,33,187.1
5700,ชาย,กาฬสินธุ์,67,2379.66
5701,ชาย,ยโสธร,75,607.97
5702,หญิง,บุรีรัมย์,76,2818.98
5703,หญิง,บุรีรัมย์,46,16223.35
5704,ชาย,บุรีรัมย์,77,12019.35
5705,ชาย,กาฬสินธุ์,71,286.13
5706,ชาย,บุรีรัมย์,48,604.47
5707,ชาย,บุรีรัมย์,80,1498.26
5708,หญิง,บุรีรัมย์,93,0
5709,หญิง,บุรีรัมย์,82,8635.98
5710,ชาย,กาฬสินธุ์,69,76.07
5711,หญิง,บุรีรัมย์,42,0
5712,หญิง,บุรีรัมย์,25,1116.65
5713,หญิง,บุรีรัมย์,51,2362.43
5714,หญิง,บุรีรัมย์,33,20009.55
5715,หญิง,บุรีรัมย์,49,31.43
5716,ชาย,บุรีรัมย์,70,181.19
5717,หญิง,บุรีรัมย์,59,5505.67
